38.14.00;["Endartérectomie de l'aorte, SAP"]
38.14.10;["Endartérectomie de l'aorte ascendante et de la crosse aortique"]
38.14.20;["Endartériectomie de l'aorte descendante"]
38.14.30;["Endartériectomie de l'aorte abdominale"]
38.14.99;["Endartériectomie de l'aorte, autre"]
38.15;["Endartériectomie d'autres vaisseaux thoraciques"];Innominée (brachio-céphalique)
38.15.0;["Détail de la sous-catégorie 38.15"]
38.15.00;["Endartériectomie d'autres vaisseaux thoraciques, SAP"]
38.15.10;["Endartériectomie de l'artère sous-clavière"]
38.15.20;["Endartériectomie du tronc brachiocéphalique"]
38.15.30;["Endartériectomie de l'artère pulmonaire"]
38.15.40;["Endartériectomie de la veine pulmonaire"]
38.15.99;["Endartériectomie d'autres vaisseaux thoraciques, autre"]
38.16;["Endartériectomie d'artères abdominales"];Artères pelviennes;Gastrique;Ombilicale
38.16.0;["Détail de la sous-catégorie 38.16"]
38.16.00;["Endartériectomie d'artères abdominales, SAP"]
38.16.10;["Endartériectomie d'artères viscérales, SAP"]
38.16.11;["Endartériectomie du tronc coeliaque"]
38.16.12;["Endartériectomie de l'artère gastrique"]
38.16.13;["Endartériectomie de l'artère hépatique"]
38.16.14;["Endartériectomie de l'artère splénique"]
38.16.15;["Endartériectomie de l'artère rénale"]
38.16.16;["Endartériectomie de l'artère mésentérique"]
38.16.17;["Endartériectomie de l'artère lombaire"]
38.16.18;["Endartériectomie de l'artère iliaque"]
38.16.19;["Endartériectomie d'artères viscérales, autre"]
38.16.99;["Endartériectomie d'artères abdominales, autre"]
38.18;["Endartériectomie d'artères de membre inférieur"];Tibiale
38.18.0;["Détail de la sous-catégorie 38.18"]
38.18.00;["Endartériectomie de vaisseaux de membre inférieur, SAP"]
38.18.10;["Endartériectomie de l'artère fémorale (commune) (superficielle)"]
38.18.11;["Endartériectomie de l'artère fémorale profonde"]
38.18.12;["Endartériectomie de l'artère poplitée"]
38.18.99;["Endartériectomie de vaisseaux de membre inférieur, autre"]
38.1A;["Thrombolyse sélective dans le cadre d'une intervention de chirurgie vasculaire"];Libération de vaisseau pour intervention endovasculaire (39.91.10)
38.2;["Techniques diagnostiques concernant les vaisseaux sanguins"]
38.21;["Biopsie de vaisseau sanguin"]
38.22;["Angioscopie percutanée"]
38.23;["Angioscopie ouverte"];Intraopératoire
38.29;["Autres techniques diagnostiques concernant les vaisseaux sanguins"]
38.3;["Résection de vaisseau avec anastomose"];Angiectomie;Excision d'anévrisme (artérioveineux) avec anastomose;Excision de vaisseau sanguin (lésion) avec anastomose
38.30;["Résection de vaisseau avec anastomose, site non précisé"]
38.31;["Résection de vaisseaux intracrâniens, avec anastomose"];Artère communicante postérieure;Cérébrale (antérieure) (moyenne);Polygone (cercle) de Willis
38.32;["Résection d'autres vaisseaux de la tête et du cou, avec anastomose"];Artère carotide (commune) (externe) (interne)
38.32.0;["Détail de la sous-catégorie 38.32"]
38.32.00;["Résection d'autres vaisseaux de la tête et du cou, avec anastomose, SAP"]
38.32.10;["Résection d'artères extracrâniennes de la tête et du cou, avec anastomose"]
38.32.20;["Résection de veines extracrâniennes de la tête et du cou, avec anastomose, SAP"]
38.32.21;["Résection de la veine jugulaire, avec anastomose"]
38.32.22;["Résection de veines extracrâniennes superficielles de la tête et du cou, avec anastomose"]
38.32.99;["Résection d'autres vaisseaux de la tête et du cou, avec anastomose, autre"]
38.33;["Résection de vaisseaux de membre supérieur, avec anastomose"]
38.33.0;["Détail de la sous-catégorie 38.33"]
38.33.00;["Résection de vaisseaux de membre supérieur avec anastomose, SAP"]
38.33.10;["Résection d'artères de membre supérieur avec anastomose, SAP"]
38.33.11;["Résection d'artères de membre supérieur avec anastomose"]
38.33.12;["Résection de l'artère cubitale, avec anastomose"]
38.33.13;["Résection d'autres artères de l'avant-bras, avec anastomose"]
38.33.14;["Résection d'artères de la main, avec anastomose"]
38.33.20;["Résection de veines de membre supérieur, avec anastomose, SAP"]
38.33.21;["Résection de la veine axillaire, avec anastomose"]
38.33.22;["Résection d'autres veines profondes de membre supérieur, avec anastomose"]
38.33.23;["Résection de veines superficielles de membre supérieur, avec anastomose"]
38.33.99;["Résection de vaisseaux de membre supérieur avec anastomose, autre"]
38.34;["Résection de l'aorte, avec anastomose"]
38.34.0;["Détail de la sous-catégorie 38.34"]
38.34.00;["Résection de l'aorte, avec anastomose, SAP"]
38.34.10;["Résection de l'aorte ascendante et de la crosse aortique, avec anastomose"]
38.34.20;["Résection de l'aorte descendante, avec anastomose"]
38.34.30;["Résection de l'aorte abdominale, avec anastomose"]
38.34.99;["Résection de l'aorte, avec anastomose, autre"]
38.35;["Résection d'autres vaisseaux thoraciques, avec anastomose"];Innominée (brachio-céphalique)
38.35.0;["Résection de vaisseaux thoraciques, avec anastomose"]
38.35.00;["Résection de vaisseaux thoraciques, avec anastomose, SAP"]
38.35.10;["Résection d'artères thoraciques, avec anastomose, SAP"]
38.35.11;["Résection de l'artère sous-clavière, avec anastomose"]
38.35.12;["Résection du tronc brachiocéphalique, avec anastomose"]
38.35.13;["Résection de l'artère pulmonaire, avec anastomose"]
38.35.19;["Résection d'artères thoraciques, avec anastomose, autre"]
38.35.20;["Résection de veines thoraciques, avec anastomose, SAP"]
38.35.21;["Résection de la veine pulmonaire, avec anastomose"]
38.35.22;["Résection de la veine sous-clavière, avec anastomose"]
38.35.23;["Résection de la veine cave supérieure, avec anastomose"]
38.35.28;["Résection de veines thoraciques et d'autres veines profondes, avec anastomose"]
38.35.29;["Résection de veines thoraciques, avec anastomose, autre"]
38.35.99;["Résection de vaisseaux thoraciques, avec anastomose, autre"]
38.36;["Résection d'artères abdominales, avec anastomose"];Artères pelviennes;Mésentérique
38.36.0;["Détail de la sous-catégorie 38.36"]
38.36.00;["Résection d'artères abdominales, avec anastomose, SAP"]
38.36.10;["Résection d'artères viscérales, avec anastomose, SAP"]
38.36.11;["Résection du tronc coeliaque, avec anastomose"]
38.36.12;["Résection de l'artère gastrique, avec anastomose"]
38.36.13;["Résection de l'artère hépatique, avec anastomose"]
38.36.14;["Résection de l'artère splénique, avec anastomose"]
38.36.15;["Résection de l'artère rénale, avec anastomose"]
38.36.16;["Résection de l'artère mésentérique, avec anastomose"]
38.36.17;["Résection de l'artère iliaque, avec anastomose"]
38.36.19;["Résection d'artères viscérales, avec anastomose, autre"]
38.36.99;["Résection d'artères abdominales, avec anastomose, autre"]
38.37;["Résection de veines abdominales, avec anastomose"];Porte;Rénale
38.37.0;["Détail de la sous-catégorie 38.37"]
38.37.00;["Résection de veines abdominales, avec anastomose, SAP"]
38.37.10;["Résection de veines abdominales profondes, avec anastomose, SAP"]
38.37.11;["Résection de la veine cave inférieure, avec anastomose"]
38.37.12;["Résection de la veine iliaque, avec anastomose"]
38.37.19;["Résection de veines abdominales profondes, avec anastomose, autre"]
38.37.99;["Résection de veines abdominales, avec anastomose, autre"]
38.38;["Résection d'artères de membre inférieur avec anastomose"];Tibiale
38.38.0;["Détail de la sous-catégorie 38.38"]
38.38.00;["Résection d'artères de membre inférieur, avec anastomose, SAP"]
38.38.10;["Résection de l'artère fémorale (commune) (superficielle), avec anastomose"]
38.38.11;["Résection de l'artère fémorale profonde, avec anastomose"]
38.38.12;["Résection de l'artère poplitée, avec anastomose"]
38.38.99;["Résection d'artères de membre inférieur, avec anastomose, SAP"]
38.39;["Résection de veines de membre inférieur avec anastomose"];Fémorale;Poplitée;Saphène;Tibiale
38.39.0;["Détail de la sous-catégorie 38.39"]
38.39.00;["Résection de veines de membre inférieur, avec anastomose, SAP"]
38.39.10;["Résection de veines de membre inférieur, profondes, avec anastomose"]
38.39.99;["Résection de veines de membre inférieur, avec anastomose, autre"]
38.4;["Résection de vaisseau avec remplacement"];Angiectomie;Excision d'anévrisme (artérioveineux) ou de vaisseau sanguin (lésion) avec remplacement;Résection partielle avec remplacement
38.40;["Résection de vaisseau avec remplacement, site non précisé"]
38.41;["Résection de vaisseaux intracrâniens, avec remplacement"];Artère communicante postérieure;Cérébrale (antérieure) (moyenne);Polygone (cercle) de Willis
38.42;["Résection d'autres vaisseaux de la tête et du cou, avec remplacement"];Artère carotide (commune) (externe) (interne);Veine jugulaire (externe) (interne)
38.43;["Résection de vaisseaux de membre supérieur, avec remplacement"];Cubitale;Humérale;Radiale
38.43.0;["Détail de la sous-catégorie 38.43"]
38.43.00;["Résection de vaisseaux de membre supérieur, avec remplacement, SAP"]
38.43.10;["Résection d'artères de membre supérieur, avec remplacement"]
38.43.11;["Résection de l'artère axillaire, avec remplacement"]
38.43.20;["Résection de veines de membre supérieur, avec remplacement, SAP"]
38.43.21;["Résection de la veine axillaire, avec remplacement"]
38.43.28;["Résection d'autres veines profondes de membre supérieur, avec remplacement"]
38.43.29;["Résection de veines de membre supérieur, avec remplacement, autre"]
38.43.99;["Résection de vaisseaux de membre supérieur, avec remplacement, autre"]
38.44;["Résection de l'aorte abdominale, avec remplacement"];Toute participation de vaisseau thoracique (opération thoraco-abdominale)(38.45)
38.44.0;["Détail de la sous-catégorie 38.44"]
38.44.00;["Résection de l'aorte abdominale, avec remplacement, SAP"]
38.44.10;["Résection de l'aorte abdominale, par voie suprarénale, avec remplacement"]
38.44.11;["Résection de l'aorte abdominale, par voie intrarénale, avec remplacement"]
38.44.12;["Résection de l'aorte abdominale, par voie juxtarénale, avec remplacement"]
38.44.99;["Résection de l'aorte abdominale, avec remplacement, autre"]
38.45;["Résection de vaisseau thoracique, avec remplacement"];Innominée (brachio-céphalique);Pulmonaire (artère) (veine);Sous-clavière;Veine pulmonaire;Toute participation de l'aorte abdominale (opération thoraco-abdominale)(38.44)
38.45.0;["Détail de la sous-catégorie 38.45"]
38.45.00;["Résection de vaisseau thoracique, avec remplacement, SAP"]
38.45.10;["Résection de l'aorte thoracique avec remplacement, SAP"]
38.45.11;["Résection de l'aorte ascendante ou de la crosse aortique, avec remplacement"]
38.45.12;["Résection de l'aorte thoracique, avec remplacement"]
38.45.13;["Résection de l'aorte thoraco-abdominale, avec remplacement"]
38.45.14;["Résection de l'aorte thoracique avec remplacement par prothèse hybride"]
38.45.19;["Résection de l'aorte thoracique avec remplacement, autre"]
38.45.20;["Résection d'autres vaisseaux thoraciques, avec remplacement, SAP"]
38.45.21;["Résection de l'artère pulmonaire, avec remplacement"]
38.45.22;["Résection du tronc brachiocéphalique, avec remplacement"]
38.45.29;["Résection d'autres artères thoraciques, avec remplacement"]
38.45.30;["Résection de veine thoracique, avec remplacement, SAP"]
38.45.31;["Résection de la veine cave supérieure, avec remplacement"]
38.45.38;["Résection d'autres artères thoraciques profondes, avec remplacement"]
38.45.39;["Résection de veines thoraciques, avec remplacement, autre"]
38.45.99;["Résection de vaisseaux thoraciques, avec remplacement, autre"]
38.46;["Résection d'artères abdominales, avec remplacement"];Coeliaque;Gastrique;Hépatique;Iliaque;Mésentérique;Ombilicale;Rénale;Splénique
38.47;["Résection de veines abdominales, avec remplacement"];Porte;Rénale;Splénique
38.47.0;["Détail de la sous-catégorie 38.47"]
38.47.00;["Résection de veines abdominales, avec remplacement, SAP"]
38.47.10;["Résection de veines abdominales profondes, avec remplacement, SAP"]
38.47.11;["Résection de la veine cave inférieure, avec remplacement"]
38.47.12;["Résection de la veine iliaque, avec remplacement"]
38.47.19;["Résection de veines abdominales profondes, avec remplacement, autre"]
38.47.99;["Résection de veines abdominales, avec remplacement, autre"]
38.48;["Résection d'artères de membre inférieur avec remplacement"];Tibiale
38.48.0;["Détail de la sous-catégorie 38.48"]
38.48.00;["Résection d'artères de membre inférieur, avec remplacement, SAP"]
38.48.10;["Résection de l'artère fémorale (commune) (superficielle), avec remplacement"]
38.48.11;["Résection de l'artère fémorale profonde, avec remplacement"]
38.48.12;["Résection de l'artère poplitée, avec remplacement"]
38.48.13;["Résection d'artères de membre supérieur, avec remplacement"]
38.48.99;["Résection d'artères de membre inférieur, avec remplacement, autre"]
38.49;["Résection de veines des membres inférieurs, avec remplacement"];Fémorale;Poplitée;Saphène;Tibiale
38.49.0;["Détail de la sous-catégorie 38.49"]
38.49.00;["Résection de veines de membre inférieur, avec remplacement, SAP"]
38.49.10;["Résection de veines profondes des membre inférieur, avec remplacement"]
38.49.99;["Résection de veines de membre inférieur, avec remplacement, autre"]
38.5;["Ligature et stripping de veines variqueuses"]
38.50;["Ligature et stripping de veines variqueuses, site non précisé"]
38.51;["Ligature et stripping de veines variqueuses intracrâniennes"]
38.52;["Ligature et stripping d'autres veines variqueuses de la tête et du cou"];Veine jugulaire (externe) (interne)
38.53;["Ligature et stripping de veines variqueuses de membre supérieur"];Axillaire;Cubitale;Humérale;Radiale
38.55;["Ligature et stripping de veines variqueuses thoraciques"];Innominée (brachio-céphalique);Pulmonaire (artère) (veine);Sous-clavière;Veine cave supérieure
38.57;["Ligature et stripping de veines variqueuses abdominales"];Iliaque;Porte;Rénale;Splénique;Veine cave (inférieure)
38.59;["Ligature et stripping de veines variqueuses des membres inférieurs"];Fémorale;Poplitée;Tibiale
38.59.0;["Détail de la sous-catégorie 38.59"]
38.59.00;["Ligature et stripping de veines variqueuses des membres inférieurs, SAP"]
38.59.10;["Ligature, excision et stripping de veines variqueuses et veines perforantes des membres inférieurs (en tant qu'intervention indépendante)"]
38.59.20;["Crossectomie et stripping de veines variqueuses des membres inférieurs, SAP"]
38.59.21;["Crossectomie et stripping de la veine grande saphène"];Convolutectomie et ligature-section des veines perforantes, crossectomie et stripping partiel
38.59.22;["Crossectomie et stripping de la veine petite saphène"];Convolutectomie et ligature-section des veines perforantes, crossectomie et stripping partiel
38.59.23;["Crossectomie et stripping des veines grande et petite saphène"];Convolutectomie et ligature-section des veines perforantes, crossectomie et stripping partiel
38.59.30;["Crossectomie (isolée), SAP"]
38.59.31;["Crossectomie (isolée), veine grande saphène"]
38.59.32;["Crossectomie (isolée), veine petite saphène"]
38.59.33;["Crossectomie (isolée), veines grande et petite saphène"]
38.59.40;["Traitement de veines variqueuses par laser local"];Télangiectasies
38.59.50;["Traitement endoluminal de veines variqueuses"]
38.59.51;["Traitement de veines variqueuses par laser endoveineux [EVLT]"]
38.59.52;["Ablation endoveineuse de veines variqueuses par radiofréquence"]
38.59.59;["Traitement endoluminal de veines variqueuses, autre"];Cryoablation
38.59.99;["Ligature et stripping de veines variqueuses des membres inférieurs, autre"]
38.6;["Autre excision de vaisseau"];Excision de vaisseau sanguin (lésion), SAP
38.60;["Autre excision de vaisseau, site non précisé"]
38.61;["Autre excision de vaisseaux intracrâniens"];Artère communicante postérieure;Cérébrale (antérieure) (moyenne);Polygone (cercle) de Willis
38.62;["Autre excision de vaisseaux de la tête et du cou"];Artère carotide (commune) (externe) (interne);Veine jugulaire (externe) (interne)
38.63;["Autre excision de vaisseaux de membre supérieur"];Axillaire;Cubitale;Humérale;Radiale
38.63.0;["Détail de la sous-catégorie 38.63"]
38.63.00;["Autre excision de vaisseaux de membre supérieur, SAP"]
38.63.10;["Autre excision d'artères de membre supérieur, SAP"]
38.63.11;["Autre excision d'artères de la main"]
38.63.19;["Autre excision d'artères de membre supérieur, autre"]
38.63.20;["Autre excision de veines de membre supérieur, SAP"]
38.63.21;["Autre excision de veines profondes de membre supérieur"]
38.63.29;["Autre excision de veines de membre supérieur, autre"]
38.63.99;["Autre excision de vaisseaux de membre supérieur, autre"]
38.64;["Autre excision de l'aorte"];Ascendante *;Crosse (transverse) *;Descendante *
38.64.0;["Détail de la sous-catégorie 38.64"]
38.64.00;["Autre excision de l'aorte, SAP"]
38.64.10;["Autre excision de l'aorte thoracique"]
38.64.20;["Autre excision de l'aorte abdominale"]
38.64.99;["Autre excision de l'aorte, autre"]
38.65;["Autre excision d'autre vaisseaux thoraciques"];Innominée (brachio-céphalique);Pulmonaire (artère) (veine);Sous-clavière
38.65.0;["Détail de la sous-catégorie 38.65"]
38.65.00;["Autre excision de vaisseaux thoraciques, SAP"]
38.65.10;["Autre excision d'artères throraciques"]
38.65.20;["Autre excision de veines thoraciques, SAP"]
38.65.21;["Autre excision de la veine cave supérieure"]
38.65.22;["Autre excision d'autres veines thoraciques profondes"]
38.65.29;["Autre excision de veines thoraciques, autre"]
38.65.99;["Autre excision de vaisseaux thoraciques, autre"]
38.66;["Autre excision d'artères abdominales"];Ombilicale
38.66.0;["Détail de la sous-catégorie 38.66"]
38.66.00;["Autre excision d'artères abdominales, SAP"]
38.66.10;["Autre excision d'artères viscérales, SAP"]
38.66.11;["Autre excision du tronc coeliaque"]
38.66.12;["Autre excision de l'artère gastrique"]
38.66.13;["Autre excision de l'artère hépatique"]
38.66.14;["Autre excision de l'artère splénique"]
38.66.15;["Autre excision de l'artère rénale"]
38.66.16;["Autre excision de l'artère mésentérique"]
38.66.17;["Autre excision de l'artère lombaire"]
38.66.18;["Autre excision de l'artère iliaque"]
38.66.19;["Autre excision d'artères viscérales, autre"]
38.66.99;["Autre excision d'artères abdominales, autre"];Artères pelviennes
38.67;["Autre excision de veines abdominales"];Porte;Rénale;Splénique
38.67.0;["Détail de la sous-catégorie 38.67"]
38.67.00;["Autre excision de veines abdominales, SAP"]
38.67.10;["Autre excision de veines abdominales profondes, SAP"]
38.67.11;["Autre excision de la veine cave inférieure"]
38.67.12;["Autre excision de la veine iliaque"]
38.67.19;["Autre excision de veines abdominales profondes, autre"]
38.67.99;["Autre excision de veines abdominales, autre"]
38.68;["Autre excision d'artères de membre inférieur"];Fémorale (commune) (superficielle) (profonde);Poplitée;Tibiale
38.68.0;["Détail de la sous-catégorie 38.68"]
38.68.00;["Autre excision d'artères de membre inférieur, SAP"]
38.68.10;["Autre excision d'artères de la cuisse"]
38.68.20;["Autre excision d'artères de la jambe et du pied"]
38.68.99;["Autre excision d'artères de membre inférieur, autre"]
38.69;["Autre excision de veines de membre inférieur"];Fémorale;Poplitée;Saphène;Tibiale
38.7;["Interruption de la veine cave"]
38.7X;["Interruption de la veine cave"]
38.7X.0;["Détail de la sous-catégorie 38.7X"]
38.7X.00;["Interruption de la veine cave, SAP"]
38.7X.10;["Section chirurgicale de la veine cave, SAP "]
38.7X.11;["Insertion chirurgicale de filtre antiembolique dans la veine cave"]
38.7X.12;["Ablation chirurgicale de filtre antiembolique de la veine cave"]
38.7X.13;["Ligature ou plicature de la veine cave, par voie chirurgicale"]
38.7X.19;["Section chirurgicale de la veine cave, autre"]
38.7X.20;["Section chirurgicale de la veine cave, par voie transluminale percutanée, SAP"]
38.7X.21;["Insertion transluminale percutanée de filtre dans la veine cave"]
38.7X.22;["Ablation transluminale percutanée de filtre de la veine cave"]
38.7X.23;["Ligature ou plicature de la veine cave, par voie transluminale percutanée"]
38.7X.29;["Section chirurgicale de la veine cave, par voie transluminale percutanée, autre"]
38.7X.99;["Interruption de la veine cave, autre"]
38.8;["Autre occlusion chirurgicale de vaisseau"];Clampage de vaisseau sanguin;Ligature de vaisseau sanguin;Occlusion de vaisseau sanguin;Section de vaisseau sanguin
38.80;["Autre occlusion chirurgicale de vaisseau, site non précisé"]
38.81;["Autre occlusion chirurgicale de vaisseaux intracrâniens"];Artère communicante postérieure;Cérébrale (antérieure) (moyenne);Polygone (cercle) de Willis
38.82;["Autre occlusion chirurgicale d'autres vaisseaux de la tête et du cou"];Artère carotide (commune) (externe) (interne)
38.82.0;["Détail de la sous-catégorie 38.82"]
38.82.00;["Autre occlusion chirurgicale de vaisseaux de la tête et du cou, SAP"]
38.82.10;["Autre occlusion chirurgicale d'artères extracrâniennes de la tête et du cou"]
38.82.20;["Autre occlusion chirurgicale de veines extracrâniennes de la tête et du cou, SAP"]
38.82.21;["Autre occlusion chirurgicale de la veine jugulaire"]
38.82.22;["Autre occlusion chirurgicale d'autres veines extracrâniennes profondes de la tête et du cou"]
38.82.29;["Autre occlusion chirurgicale de veines extracrâniennes de la tête et du cou, autre"]
38.82.99;["Autre occlusion chirurgicale de vaisseaux de la tête et du cou, autre"]
38.83;["Autre occlusion chirurgicale de vaisseaux de membre supérieur"];Axillaire;Cubitale;Humérale;Radiale
38.83.0;["Détail de la sous-catégorie 38.83"]
38.83.00;["Autre occlusion chirurgicale de vaisseaux de membre supérieur, SAP"]
38.83.10;["Autre occlusion chirurgicale d'artères de membre supérieur, SAP"]
38.83.11;["Autre occlusion chirurgicale d'artères de la main"]
38.83.19;["Autre occlusion chirurgicale d'autres artères de membre supérieur"]
38.83.20;["Autre occlusion chirurgicale de veines de membre supérieur, SAP"]
38.83.21;["Autre occlusion chirurgicale de veines profondes de membre supérieur"]
38.83.29;["Autre occlusion chirurgicale de veines de membre supérieur, autre"]
38.83.99;["Autre occlusion chirurgicale de vaisseaux de membre supérieur, autre"]
38.84;["Autre occlusion chirurgicale de l'aorte"];Thoracique *
38.84.0;["Détail de la sous-catégorie 38.84"]
38.84.00;["Autre occlusion chirurgicale de l'aorte, SAP"]
38.84.10;["Autre occlusion chirurgicale de l'aorte thoracique"]
38.84.20;["Autre occlusion chirurgicale de l'aorte abdominale"]
38.84.99;["Autre occlusion chirurgicale de l'aorte, autre"]
38.85;["Autre occlusion chirurgicale d'autres vaisseaux thoraciques"];Innominée (brachio-céphalique);Pulmonaire (artère) (veine);Veine brachiocéphalique
38.85.0;["Détail de la sous-catégorie 38.85"]
38.85.00;["Autre occlusion chirurgicale d'autres vaisseaux thoraciques, SAP"]
38.85.10;["Autre occlusion chirurgicale d'autres artères thoraciques, SAP"]
38.85.11;["Autre occlusion chirurgicale de l'artère sous-clavière"]
38.85.12;["Autre occlusion chirurgicale de l'artère pulmonaire"]
38.85.13;["Autre occlusion chirurgicale du tronc brachiocéphalique"]
38.85.19;["Autre occlusion chirurgicale d'autres artères thoraciques, autre"]
38.85.20;["Autre occlusion chirurgicale de veines thoraciques, SAP"]
38.85.21;["Autre occlusion chirurgicale de la veine cave supérieure"]
38.85.22;["Autre occlusion chirurgicale de la veine pulmonaire"]
38.85.23;["Autre occlusion chirurgicale de la veine sous-clavière"]
38.85.28;["Autre occlusion chirurgicale d'autres veines thoraciques profondes"]
38.85.29;["Autre occlusion chirurgicale de veines thoraciques, autre"]
38.85.99;["Autre occlusion chirurgicale d'autres vaisseaux thoraciques, autre"]
38.86;["Autre occlusion chirurgicale d'artères abdominales"];Ombilicale
38.86.0;["Détail de la sous-catégorie 38.86"]
38.86.00;["Autre occlusion chirurgicale d'artères abdominales, SAP"]
38.86.10;["Autre occlusion chirurgicale d'artères viscérales, SAP"]
38.86.11;["Autre occlusion chirurgicale du tronc coeliaque"]
38.86.12;["Autre occlusion chirurgicale de l'artère gastrique"]
38.86.13;["Autre occlusion chirurgicale de l'artère hépatique"]
38.86.14;["Autre occlusion chirurgicale de l'artère splénique"]
38.86.15;["Autre occlusion chirurgicale de l'artère rénale"]
38.86.16;["Autre occlusion chirurgicale de l'artère mésentérique"]
38.86.17;["Autre occlusion chirurgicale de l'artère iliaque"]
38.86.19;["Autre occlusion chirurgicale d'artères viscérales, autre"]
38.86.99;["Autre occlusion chirurgicale d'artères abdominales, autre"];Artères pelviennes
38.87;["Autre occlusion chirurgicale de veines abdominales"];Porte;Rénale;Splénique
38.87.0;["Détail de la sous-catégorie 38.87"]
38.87.00;["Autre occlusion chirurgicale de veines abdominales, SAP"]
38.87.10;["Autre occlusion chirurgicale de veines abdominales profondes, SAP"]
38.87.11;["Autre occlusion chirurgicale de la veine cave inférieure"]
38.87.12;["Autre occlusion chirurgicale des veines iliaques commune et interne"]
38.87.19;["Autre occlusion chirurgicale de veines abdominales profondes, autre"];Veine Iliaque externe
38.87.99;["Autre occlusion chirurgicale de veines abdominales, autre"]
38.88;["Autre occlusion chirurgicale d'artères de membre inférieur"];Fémorale (commune) (superficielle) (profonde);Poplitée;Tibiale
38.89;["Autre occlusion chirurgicale de veines de membre inférieur"];Fémorale;Poplitée;Saphène;Tibiale
38.9;["Ponction de vaisseau"]
38.91;["Cathétérisme artériel"]
38.92;["Cathétérisme de veine ombilicale"]
38.93;["Cathétérisme veineux, NCA"]
38.93.0;["Détail de la sous-catégorie 38.93"]
38.93.00;["Cathétérisme veineux, SAP"]
38.93.10;["Insertion et remplacement percutané de cathéter veineux"]
38.93.11;["Insertion et remplacement d'un système de cathéter veineux à demeure pour utilisation prolongée"];Broviac, Hickman
38.93.20;["Révision d'un système de cathéter veineux à demeure pour utilisation prolongée"];Broviac, Hickman
86.67.31;["."]
38.93.99;["Cathétérisme veineux, autre"];Enlèvement d'un système de cathéter veineux à demeure pour utilisation prolongée
38.94;["Dénudation veineuse"]
38.95;["Cathétérisme veineux pour hémodialyse"]
38.98;["Autre ponction d'artère"]
38.99;["Autre ponction de veine"];Phlébotomie
39;["Autre opérations de vaisseaux"]
39.0;["Shunt d'artère systémique à pulmonaire"];Anastomose (greffe) de gauche à droite;Circulation extra-corporelle [machine coeur-poumon] (39.61)
39.0X;["Shunt d'artère systémique à pulmonaire"]
39.0X.0;["Détail de la sous-catégorie 39.0X"]
39.0X.00;["Shunt d'artère systémique à pulmonaire, SAP"]
39.0X.10;["Anastomose entre artère sous-clavière et artère pulmonaire (Blalock-Taussig)"]
39.0X.11;["Anastomose entre aorte et artère pulmonaire droite (Waterston-Cooley)"]
39.0X.12;["Anastomose entre aorte descendante et artère pulmonaire gauche (Potts-Smith)"]
39.0X.13;["Anastomose entre artère pulmonaire gauche et droite"]
39.0X.20;["Shunt prothétique d'artère pulmonaire à aorte, central"]
39.0X.21;["Shunt prothétique d'artère pulmonaire à aorte, périphérique"]
39.0X.23;["Cerclage (banding) de l'artère pulmonaire"]
39.0X.24;["Shunt d'artère systémique à pulmonaire, opération de Damus-Kay-Stansel"]
39.0X.99;["Shunt d'artère systémique à pulmonaire, autre"]
39.1;["Shunt veineux intra-abdominal"];Anastomose mésocave;Anastomose porto-cave;Anastomose spléno-rénale;Anastomose veine porte à veine cave inférieure;Shunt portosplénique intrahépatique transjugulaire (TIPS)
39.2;["Autre shunt ou pontage vasculaire"];Traitement sous pression de bypass veineux (greffe) [conduit] avec substance pharmaceutique si effectué (00.16)
39.21;["Anastomose veine cave - artère pulmonaire"];Circulation extra-corporelle [Machine coeur-poumon] (39.61)
39.21.0;["Détail de la sous-catégorie 39.21"]
39.21.00;["Anastomose de veine cave à artère pulmonaire, SAP"]
39.21.10;["Opération de Glenn sur un coeur fonctionnellement/morphologiquement univentriculaire"]
39.21.99;["Anastomose de veine cave à artère pulmonaire, autre"]
39.22;["Pontage entre aorte, artère sous clavière et carotide"];Pontage : aorte vers artère sous-clavière et carotide;Pontage : aorte vers carotide et artère brachiale
39.22.0;["Détail de la sous-catégorie 39.22"]
39.22.00;["Pontage entre aorte, artère sous-clavière et carotide, SAP"]
39.22.10;["Pontage de l'artère carotide, SAP"]
39.22.11;["Pontage carotido-carotidien"]
39.22.12;["Pontage entre artère carotide et artère vertébrale"]
39.22.13;["Pontage entre artère carotide et artère sous-clavière [pontage carotido-sous-clavier]"]
39.22.14;["Pontage entre artère carotide et aorte"]
39.22.19;["Pontage de l'artère carotide, autre"]
39.22.20;["Pontage de l'artère sous-clavière, SAP"]
39.22.21;["Pontage entre artère sous-clavière et aorte"]
39.22.29;["Pontage de l'artère sous-clavière, autre"]
39.22.99;["Pontage entre aorte, artère sous-clavière et carotide, autre"];Autre pontage d'artères extracrâniennes de la tête et du cou
39.23;["Autre pontage ou shunt vasculaire intrathoracique"];Pontage artériel intrathoracique, SAP
39.24;["Bypass aorto-rénal"];Pontage entre aorte et artère rénale *
39.25;["Pontage entre aorte, artère iliaque et artère fémorale"];Pontage aorto-ilio-fémoral *;Pontage aorto-ilio-poplité
39.25.0;["Détail de la sous-catégorie 39.25"]
39.25.00;["Pontage entre aorte, artère iliaque et artère fémorale, SAP"]
39.25.10;["Pontage aorto-iliaco-fémoral, aortique, SAP"]
39.25.11;["Pontage aorto-iliaque"]
39.25.12;["Pontage aorto-fémoral"]
