52.1;["Diagnostische Massnahmen am Pankreas"]
52.11;["Geschlossene [Aspirations-] [Nadel-] [perkutane] Biopsie am Pankreas"];Nadelbiopsie am Pankreas *
52.12;["Offene Biopsie am Pankreas"]
52.13;["Endoskopische retrograde Pankreatographie [ERP]"]
52.19;["Sonstige diagnostische Massnahmen am Pankreas"]
52.2;["Lokale Exzision oder Destruktion an Pankreas und Ductus pancreaticus"]
52.22;["Sonstige Exzision oder Destruktion von Läsion oder Gewebe an Pankreas und an Ductus pancreaticus"]
52.22.0;["Detail der Subkategorie 52.22"]
52.22.00;["Sonstige Exzision oder Destruktion von Läsion oder Gewebe an Pankreas und an Ductus pancreaticus, n.n.bez."]
52.22.11;["Transgastrale Nekrosektomie, endoskopisch"]
52.22.12;["Transduodenale Nekrosektomie, endoskopisch"]
52.22.99;["Sonstige Exzision oder Destruktion von Läsion oder Gewebe an Pankreas und an Ductus pancreaticus, sonstige"]
52.3;["Marsupialisation einer Pankreaszyste"]
52.5;["Partielle Pankreatektomie"]
52.51;["Proximale Pankreatektomie"];Pankreaskopfresektion (mit Teil des Korpus);Proximale Pankreatektomie mit gleichzeitiger Duodenektomie
52.51.0;["Detail der Subkategorie 52.51"]
52.51.00;["Proximale Pankreatektomie, n.n.bez."]
52.51.10;["Proximale Pankreatektomie, pyloruserhaltend"]
52.51.20;["Proximale Pankreatektomie, duodenumerhaltend"]
52.51.99;["Proximale Pankreatektomie, sonstige"]
52.52;["Kaudale Pankreatektomie"];Pankreasschwanzresektion (mit Teil des Korpus)
52.53;["Radikale subtotale Pankreatektomie"]
52.59;["Sonstige partielle Pankreatektomie"]
52.6;["Totale Pankreatektomie"];Pankreatektomie mit gleichzeitiger Duodenektomie
52.6X;["Totale Pankreatektomie"]
52.6X.0;["Detail der Subkategorie 52.6X"]
52.6X.00;["Totale Pankreatektomie, n.n.bez."]
52.6X.10;["Totale Pankreatektomie zur Transplantation, postmortal"]
52.6X.99;["Totale Pankreatektomie, sonstige"]
52.8;["Pankreastransplantation"]
52.80;["Pankreastransplantation, n.n.bez."]
52.81;["Reimplantation von Pankreasgewebe"]
52.81.0;["Detail der Subkategorie 52.81"]
52.81.00;["Reimplantation von Pankreasgewebe, n.n.bez."]
52.81.10;["Reimplantation von Pankreasgewebe während desselben stationären Aufenthalts"]
52.81.99;["Reimplantation von Pankreasgewebe, sonstige"]
52.82;["Homotransplantat des Pankreas"]
52.83;["Heterotransplantat des Pankreas"]
52.83.0;["Detail der Subkategorie 52.83"]
52.83.00;["Heterotransplantat des Pankreas, n.n.bez."]
52.83.10;["Heterotransplantat des Pankreas, Retransplantation eines Pankreassegmentes während desselben stationären Aufenthalts"]
52.83.11;["Heterotransplantat des Pankreas, Retransplantation des Pankreas während desselben stationären Aufenthalts"]
52.83.99;["Heterotransplantat des Pankreas, sonstige"]
52.84;["Autotransplantation von Langerhans-Zellen"];Homotransplantation von Langerhans-Zellen
52.85;["Allotransplantation von Langerhans-Zellen"];Heterotransplantation von Langerhans-Zellen
52.86;["Transplantation von Langerhans-Zellen, nicht näher bezeichnet"]
52.9;["Sonstige Operationen am Pankreas"]
52.92;["Sondierung des Ductus pancreaticus"]
52.93.0;["Detail der Subkategorie 52.93"]
52.93.00;["Endoskopisches Einsetzen und Wechsel eines Stents (Prothese) in den Ductus pancreaticus, n.n.bez."]
52.93.10;["Endoskopisches Einsetzen und Wechsel eines nicht selbstexpandierenden Stents (Prothese) in den Ductus pancreaticus"]
52.93.20;["Endoskopisches Einsetzen und Wechsel eines selbstexpandierenden Stents (Prothese) in den Ductus pancreaticus"]
52.93.99;["Endoskopisches Einsetzen und Wechsel eines Stents (Prothese) in den Ductus pancreaticus, sonstige"]
52.95;["Sonstige Operation am Pankreas"];Einfache Naht des Pankreas;Fistulektomie am Pankreas
52.95.0;["Detail der Subkategorie 52.95"]
52.95.00;["Sonstige Operation am Pankreas, n.n.bez."]
52.95.10;["Extraktion von Stein(en) aus dem Ductus pancreaticus, offen chirurgisch"]
52.95.11;["Extraktion von Stein(en) aus dem Ductus pancreaticus, laparoskopisch"]
52.95.20;["Dilatation des Ductus pancreaticus, laparoskopisch"]
52.95.30;["Einlage einer Drainage in den Pankreasgang, offen chirurgisch"]
52.95.31;["Einlage einer Drainage in den Pankreasgang, laparoskopisch"]
52.95.40;["Einlage oder Wechsel eines nicht selbstexpandierenden Stents (Prothese) in den Pankreasgang, offen chirurgisch"]
52.95.41;["Einlage oder Wechsel eines nicht selbstexpandierenden Stents (Prothese) in den Pankreasgang, laparoskopisch"]
52.95.50;["Einlage oder Wechsel eines selbstexpandierenden Stents (Prothese) in den Pankreasgang, offen chirurgisch"]
52.95.51;["Einlage oder Wechsel eines selbstexpandierenden Stents (Prothese) in den Pankreasgang, laparoskopisch"]
52.95.60;["Plastische Rekonstruktion des Ductus pancreaticus, laparoskopisch"]
52.95.70;["Plastische Rekonstruktion des Pankreas"]
52.95.90;["Sonstige endoskopische Operation am Pankreas"]
52.95.99;["Sonstige Operation am Pankreas, sonstige"]
52.99;["Sonstige offene Operationen am Pankreas"];Rekonstruktion am Ductus pancreaticus durch offenen Zugang
52.99.0;["Detail der Subkategorie 52.99"]
52.99.00;["Sonstige offene Operation am Pankreas, n.n.bez."]
52.99.10;["Sonstige offene Operation am Pankreas, Dilatation des Ductus pancreaticus  "]
52.99.20;["Sonstige offene Operation am Pankreas, Plastische Rekonstruktion des Ductus pancreaticus"]
52.99.99;["Sonstige offene Operation am Pankreas, sonstige"]
53.0;["Einseitige Operation einer Inguinalhernie"];Einseitige Versorgung einer Inguinalhernie *
53.01;["Einseitige Operation einer direkten Inguinalhernie"]
53.02;["Einseitige Operation einer indirekten Inguinalhernie"]
53.03;["Einseitige Operation einer direkten Inguinalhernie mit Transplantat oder Prothese"]
53.04;["Operation einer indirekten Inguinalhernie mit Transplantat oder Prothese"]
53.05;["Operation einer Inguinalhernie mit Transplantat oder Prothese, n.n.bez."]
53.1;["Beidseitige Operation von Inguinalhernien"]
53.10;["Beidseitige Operation von Inguinalhernien, n.n.bez."]
53.11;["Beidseitige Operation von direkten Inguinalhernien"]
53.12;["Beidseitige Operation von indirekten Inguinalhernien"]
53.13;["Beidseitige Operation von Inguinalhernien, einer direkten und einer indirekten"]
53.14;["Beidseitige Operation von direkten Inguinalhernien mit Transplantat oder Prothese"]
53.15;["Beidseitige Operation von indirekten Inguinalhernien mit Transplantat oder Prothese"]
53.17;["Beidseitige Operation von Inguinalhernien mit Transplantat oder Prothese, n.n.bez."]
53.2;["Einseitige Operation einer Femoralhernie"]
53.21;["Einseitige Operation einer Femoralhernie mit Transplantat oder Prothese"]
53.29;["Sonstige einseitige Operation einer Femoralhernie"]
53.3;["Beidseitige Operation einer Femoralhernie"]
53.31;["Beidseitige Operation einer Femoralhernie mit Transplantat oder Prothese"]
53.39;["Sonstige beidseitige Operation einer Femoralhernie"]
53.4;["Operation einer Umbilikalhernie"];Versorgung einer Umbilikalhernie *
53.41;["Operation einer Umbilikalhernie mit Transplantat oder Prothese"]
53.49;["Sonstige Operation einer Umbilikalhernie"];Operation nach Gross *;Operation nach Mayo *
53.5;["Operation einer anderen Hernie der ventralen Bauchwand (ohne Transplantat oder Prothese)"]
53.51;["Operation einer Narbenhernie"];Versorgung einer Eventeration
53.6;["Operation einer anderen Hernie der ventralen Bauchwand mit Transplantat oder Prothese"]
53.69;["Operation einer anderen Hernie der ventralen Bauchwand mit Transplantat oder Prothese"]
53.7;["Operation einer Zwerchfellhernie, abdominaler Zugang"]
53.8;["Operation einer Zwerchfellhernie, thorakaler Zugang"]
53.81;["Plikatur des Zwerchfells"]
53.82;["Operation einer parasternalen Hernie"]
54.0X;["Inzision an der Bauchwand"]
54.0X.0;["Detail der Subkategorie 54.0X"]
54.0X.00;["Inzision an der Bauchwand, n.n.bez."]
54.0X.10;["Inzision an der Bauchwand, Extraperitoneale Drainage der Bauchwand"]
54.0X.99;["Inzision an der Bauchwand, sonstige"]
54.1;["Laparotomie"]
54.11;["Probelaparotomie"]
54.12.0;["Detail der Subkategorie 54.12"]
54.12.00;["Relaparotomie, n.n.bez."]
54.12.10;["Relaparotomie, Second-look-Laparotomie"];Programmierte Relaparotomie
54.12.99;["Relaparotomie sonstige"]
54.19;["Sonstige Laparotomie"];Drainage von intraperitonealem Abszess oder Hämatom
54.19.0;["Detail der Subkategorie 54.19"]
54.19.00;["Sonstige Laparotomie, n.n.bez."]
54.19.10;["Sonstige Laparotomie, Laparotomie mit Drainage"]
54.19.99;["Sonstige Laparotomie, sonstige"]
54.2;["Diagnostische Massnahmen in der Abdominal-Region"]
54.21;["Laparoskopie"];Peritoneoskopie
54.21.0;["Detail der Subkategorie 54.21"]
54.21.00;["Laparoskopie, n.n.bez."]
54.21.10;["Laparoskopie, Diagnostische Laparoskopie"]
54.21.30;["Laparoskopie, Laparoskopie mit Drainage"]
54.21.99;["Laparoskopie, sonstige"]
54.22;["Biopsie an Bauchwand oder Nabel"]
54.22.0;["Detail der Subkategorie 54.22"]
54.22.00;["Biopsie an Bauchwand oder Nabel, n.n.bez."]
54.22.10;["Geschlossene [Nadel-] Biopsie an Bauchwand oder Nabel"]
54.22.20;["Offene Biopsie an Bauchwand oder Nabel"]
54.22.99;["Biopsie an Bauchwand oder Nabel, sonstige"]
54.25;["Peritoneallavage"];Diagnostische Peritoneallavage
54.29;["Sonstige diagnostische Massnahmen in der Abdominal-Region"]
54.3X;["Exzision oder Destruktion von Läsion oder Gewebe an Bauchwand oder Nabel"]
54.3X.0;["Detail der Subkategorie 54.3X"]
54.3X.10;["Omphalektomie"]
54.3X.19;["Sonstige Exzision von Läsion oder Gewebe an Bauchwand oder Nabel"]
54.3X.20;["Destruktion von Läsion oder Gewebe an Bauchwand oder Nabel"]
54.4X;["Exzision oder Destruktion von Peritonealgewebe"]
54.4X.0;["Detail der Subkategorie 54.4X"]
54.4X.00;["Exzision oder Destruktion von Peritonealgewebe, n.n.bez."]
54.4X.10;["Exzision von Appendices epiploicae"]
54.4X.11;["Exzision von Mesenterium"]
54.4X.12;["Exzision von Omentum"]
54.4X.99;["Exzision oder Destruktion von Peritonealgewebe, sonstige"]
54.51;["Laparoskopische Lösung von peritonealen Adhäsionen"]
54.59;["Sonstige Lösung von peritonealen Adhäsionen"]
54.6;["Naht an Bauchwand und Peritoneum"]
54.63;["Sonstige Naht an der Bauchwand"];Naht einer Verletzung an der Bauchwand
54.63.0;["Detail der Subkategorie 54.63"]
54.63.00;["Sonstige Naht an der Bauchwand, n.n.bez."]
54.63.10;["Sonstige Naht an der Bauchwand, Naht einer Verletzung an der Bauchwand"]
54.63.99;["Sonstige Naht an der Bauchwand, sonstige"]
54.64;["Naht am Peritoneum"];Sekundärnaht am Peritoneum
54.64.0;["Detail der Subkategorie 54.64"]
54.64.00;["Naht am Peritoneum, n.n.bez."]
54.64.99;["Naht am Peritoneum, sonstige"]
54.7;["Sonstige plastische Rekonstruktion an Bauchwand und Peritoneum"]
54.71;["Versorgung einer Gastroschisis"]
54.71.0;["Detail der Subkategorie 54.71"]
54.71.00;["Versorgung einer Gastroschisis, n.n.bez."]
54.71.10;["Versorgung einer Gastroschisis, mit Transplantat oder Prothese"]
54.71.99;["Versorgung einer Gastroschisis, sonstige"]
54.72;["Sonstige Rekonstruktion an der Bauchwand"]
54.9;["Sonstige Operationen in der Abdominal-Region"]
54.92;["Entfernen eines Fremdkörpers aus der Peritonealhöhle"]
54.94;["Formung eines peritoneovaskulären Shunts"];Peritoneovenöser Shunt
54.96;["Injektion von Luft in die Peritonealhöhle"];Pneumoperitoneum
54.97;["Injektion eines Lokaltherapeutikums in die Peritonealhöhle"]
54.98;["Peritonealdialyse"]
54.98.0;["Detail der Subkategorie 54.98"]
54.98.2;["Peritonealdialyse: Kontinuierlich, nicht maschinell unterstützt (CAPD)"]
54.98.3;["Peritonealdialyse: Kontinuierlich, maschinell unterstützt (APD), mit Zusatzgeräten"]
54.99;["Sonstige Operationen in der Abdominal-Region"]
54.99.0;["Detail der Subkategorie 54.99"]
54.99.10;["Einsatz eines Klammernahtgerätes, n.n.bez."]
54.99.25;["Composite-Material"]
55.0;["Nephrotomie und Nephrostomie"]
55.01.0;["Detail der Subkategorie 55.01"]
55.01.00;["Nephrotomie, n.n.bez."]
55.01.10;["Nephrotomie, perkutan-transrenal"]
55.01.11;["Nephrotomie, offen chirurgisch"]
55.01.12;["Nephrotomie, offen chirurgisch zur Exploration"]
55.01.13;["Nephrotomie, offen chirurgisch zur Punktion einer Zyste"]
55.01.99;["Nephrotomie, sonstige"]
55.02;["Nephrostomie"]
55.02.0;["Detail der Subkategorie 55.02"]
55.02.00;["Nephrostomie, n.n.bez."]
55.02.10;["Nephrostomie, perkutan-transrenal"]
55.02.11;["Nephrostomie, offen chirurgisch"]
55.02.99;["Nephrostomie, sonstige"]
55.03.0;["Detail der Subkategorie 55.03"]
55.04.0;["Detail der Subkategorie 55.04"]
55.05;["Perkutan-transrenale Erweiterung des pyeloureteralen Ueberganges"]
55.1;["Pyelotomie und Pyelostomie"]
55.2;["Diagnostische Massnahmen an der Niere"]
55.21;["Nephroskopie"]
55.22;["Pyeloskopie"]
55.24;["Offene Nierenbiopsie"]
55.29;["Sonstige diagnostische Massnahmen an der Niere"]
55.3;["Lokale Exzision oder Destruktion von Läsion oder Gewebe an der Niere"]
55.31;["Marsupialisation einer Läsion an der Niere"]
55.39.0;["Detail der Subkategorie 55.39"]
55.51.00;["Nephroureterektomie, n.n.bez."]
55.51.02;["Nephrektomie zur Transplantation, Lebendspende"]
55.51.03;["Nephrektomie zur Transplantation, postmortal"]
55.51.99;["Nephroureterektomie, sonstige"]
55.54;["Beidseitige Nephrektomie"]
55.6;["Nierentransplantation"]
55.61;["Autotransplantation einer Niere"]
55.69.0;["Detail der Subkategorie 55.69"]
55.69.00;["Sonstige Nierentransplantation, n.n.bez."]
55.69.10;["Sonstige Nierentransplantation, allogen"]
55.69.20;["Sonstige Nierentransplantation, syngen"]
55.69.30;["Sonstige Nierentransplantation, En-bloc-Transplantat"]
55.69.99;["Sonstige Nierentransplantation, sonstige"]
55.8;["Sonstige plastische Rekonstruktion an der Niere"]
55.81;["Naht einer Rissverletzung an der Niere"]
55.82;["Verschluss einer Nephrostomie und Pyelostomie"]
55.83;["Verschluss von anderen Nierenfisteln"]
55.84;["Reposition einer Nierenstiel-Torsion"]
55.85;["Symphysiotomie einer Hufeisenniere"];Trennung einer Hufeisenniere *
55.87;["Plastische Rekonstruktion am pyeloureteralen Übergang"]
55.9;["Sonstige Operationen an der Niere"]
55.93;["Ersetzen einer Nephrostomie-Kanüle"]
55.94;["Ersetzen einer Pyelostomie-Kanüle"]
55.95;["Lokale Perfusion der Niere"]
55.97;["Implantation oder Ersetzen einer mechanischen Niere"]
55.98;["Entfernen einer mechanischen Niere"]
55.99;["Sonstige Operationen an der Niere"]
55.99.0;["Detail der Subkategorie 55.99"]
55.99.00;["Sonstige Operationen an der Niere, n.n.bez."]
55.99.10;["Sonstige Operationen an der Niere, Revisionsoperation an der Niere"]
55.99.99;["Sonstige Operationen an der Niere, sonstige"]
56;["Operationen am Ureter"];Applikation oder Anwendung von Anti-Adhäsionen Substanz (99.77)
56.0X;["Transurethrales Entfernen einer Obstruktion von Ureter und Nierenbecken"]
56.0X.0;["Detail der Subkategorie 56.0X"]
56.1;["Ureterale Meatotomie"]
56.1X;["Ureterale Meatotomie"]
56.1X.0;["Ureterale Meatotomie"];Einschnitt am Ostium ureteris
56.1X.00;["Ureterale Meatotomie, n.n.bez."]
56.1X.99;["Ureterale Meatotomie, sonstige"]
56.2X;["Ureterotomie"]
56.2X.0;["Detail der Subkategorie 56.2X"]
56.2X.00;["Ureterotomie, n.n.bez."]
56.2X.10;["Ureterotomie, perkutan-transrenal"]
56.2X.11;["Ureterotomie, perkutan-transrenal mit Entfernung eines Harnsteines"]
56.2X.20;["Ureterotomie, ureterorenoskopisch"]
56.2X.30;["Ureterotomie, offen chirurgisch"]
56.2X.99;["Ureterotomie, sonstige"]
56.3;["Diagnostische Massnahmen am Ureter"]
56.31;["Ureteroskopie"]
56.32;["Geschlossene perkutane Biopsie am Ureter"]
56.34;["Offene Ureterbiopsie"]
56.35;["Endoskopie am Ileum-Conduit"]
56.39;["Sonstige diagnostische Massnahmen am Ureter"]
56.40;["Ureterektomie, n.n.bez."]
56.41.0;["Detail der Subkategorie 56.41"]
56.41.00;["Partielle Ureterektomie, n.n.bez."]
56.41.49;["Resektion einer Ureterozele, sonstiger Zugang"]
56.41.99;["Partielle Ureterektomie, sonstige"]
56.42;["Totale Ureterektomie"]
56.5;["Kutane Ureteroileostomie"]
56.51.0;["Detail der Subkategorie 56.51"]
56.51.00;["Aufbau einer kutanen Ureteroileostomie, n.n.bez."]
56.52;["Revision einer kutanen Ureteroileostomie"]
56.52.0;["Detail der Subkategorie 56.52"]
56.52.00;["Revision einer kutanen Ureteroileostomie, n.n.bez."]
56.52.99;["Revision einer kutanen Ureteroileostomie, sonstige"]
56.6;["Sonstige äussere Harnableitung"]
56.61.0;["Detail der Subkategorie 56.61"]
56.7;["Sonstige Anastomose oder Bypass an einem Ureter"]
56.71.0;["Detail der Subkategorie 56.71"]
56.71.00;["Harnableitung in den Darm, n.n.bez."]
56.71.10;["Ureterosigmoideostomie mit Reservoirbildung, offen chirurgisch"]
56.71.11;["Ureterosigmoideostomie mit Reservoirbildung, laparoskopisch"]
56.71.99;["Harnableitung in den Darm, sonstige"]
56.73;["Nephrozystanastomose, n.n.bez."]
56.74.0;["Detail der Subkategorie 56.74"]
56.74.00;["Ureterozystoneostomie, n.n.bez."]
56.74.20;["Ureterozystoneostomie, mit Uretermodellage"]
56.75;["Transureteroureterostomie"]
56.79;["Sonstige Anastomose eines Ureters oder Harnableitung"]
56.8;["Plastische Rekonstruktion eines Ureters"]
56.81;["Lösung von intraluminalen Adhäsionen im Ureter"]
56.82;["Naht einer Ureterverletzung"]
56.83;["Verschluss einer Ureterostomie"]
56.84;["Verschluss einer anderen Ureterfistel"]
56.84.0;["Detail der Subkategorie 56.84"]
56.84.00;["Verschluss einer anderen Ureterfistel, n.n.bez."]
56.84.10;["Verschluss einer Ureter-Darm-Fistel, offen chirurgisch"]
56.84.11;["Verschluss einer Ureter-Darm-Fistel, laparoskopisch"]
56.84.20;["Verschluss einer ureterovaginale Fistel, offen chirurgisch"]
56.84.21;["Verschluss einer ureterovaginale Fistel, laparoskopisch"]
56.84.22;["Verschluss einer ureterovaginale Fistel, vaginal"]
56.84.99;["Verschluss einer anderen Ureterfistel, sonstige"]
56.85;["Ureteropexie"]
56.86;["Entfernen einer Ureterligatur"]
56.9;["Sonstige Operationen an einem Ureter"]
56.91;["Dilatation des Ureterostiums"]
56.92;["Implantation eines elektronischen Ureterstimulators"]
56.93;["Ersetzen eines elektronischen Ureterstimulators"]
56.94;["Entfernen eines elektronischen Ureterstimulators"]
56.95;["Ligatur an einem Ureter"]
56.99;["Sonstige Operationen an einem Ureter"]
56.99.0;["Detail der Subkategorie 56.99"]
56.99.00;["Sonstige Operationen an einem Ureter, n.n.bez."]
56.99.10;["Freilegung des Ureters (zur Exploration)"]
56.99.20;["Revisionsoperation am Ureter, offen chirurgisch"]
56.99.21;["Revisionsoperation am Ureter, sonstiger Zugang"]
57.0X;["Transurethrale Drainage der Harnblase"]
57.0X.0;["Detail der Subkategorie 57.0X"]
57.1;["Zystotomie und Zystostomie"]
57.11;["Perkutane Aspiration an der Harnblase"]
57.18;["Sonstige suprapubische Zystostomie"]
57.19;["Sonstige Zystotomie"];Zystolithotomie
57.19.0;["Detail der Subkategorie 57.19"]
57.19.00;["Sonstige Zystotomie, n.n.bez."]
57.19.10;["Sonstige Zystotomie, Endoskopische Entfernung eines Harnsteines, perkutan-transvesikal"]
57.19.11;["Sonstige Zystotomie, Endoskopische Entfernung eines Fremdkörpers, perkutan-transvesikal"]
57.19.20;["Sonstige Zystotomie, Zystotomie (Sectio alta), ohne weitere Maßnahmen "]
57.19.21;["Sonstige Zystotomie, Zystotomie (Sectio alta), mit Entfernung eines Steines"]
57.19.99;["Sonstige Zystotomie, sonstige"]
57.2;["Vesikostomie"]
57.22;["Revision einer Vesikostomie"]
57.3;["Diagnostische Massnahmen an der Harnblase"]
57.31;["Zystoskopie durch ein künstliches Stoma"]
57.34;["Offene Biopsie der Harnblase"]
57.4;["Transurethrale Exzision oder Destruktion von Harnblasengewebe"]
57.49.0;["Detail der Subkategorie 57.49"]
57.5;["Sonstige Exzision oder Destruktion von Harnblasengewebe"]
57.59.0;["Detail der Subkategorie 57.59"]
57.6X;["Partielle Zystektomie"]
57.6X.0;["Detail der Subkategorie 57.6X"]
57.6X.00;["Partielle Zystektomie, n.n.bez."]
57.6X.99;["Partielle Zystektomie, sonstige"]
57.7;["Totale Zystektomie"];Totale Zystektomie mit Urethrektomie
57.71.0;["Detail der Subkategorie 57.71"]
57.71.99;["Radikale Zystektomie, sonstige"]
57.79;["Sonstige totale Zystektomie"]
57.79.0;["Detail der Subkategorie 57.79"]
57.8;["Sonstige plastische Rekonstruktion an der Harnblase"]
57.84.0;["Detail der Subkategorie 57.84"]
57.84.21;["Verschluss einer vesikokutanen Fistel, laparoskopisch"]
57.87.0;["Detail der Subkategorie 57.87"]
57.87.31;["Reduktionsplastik der Harnblase, laparoskopisch"]
57.87.41;["Augmentation der Harnblase, laparoskopisch"]
57.9;["Sonstige Operationen an der Harnblase"]
57.93;["(Postoperative) Blutstillung an der Harnblase"]
57.93.0;["Detail der Subkategorie 57.93"]
57.99;["Sonstige Operationen an der Harnblase"]
57.99.0;["Detail der Subkategorie 57.99"]
57.99.24;["Injektionsbehandlung an der Harnblase, über ein Stoma"]
57.99.30;["Revision an der Harnblase, perkutan"]
57.99.33;["Revision an der Harnblase, laparoskopisch"]
57.99.34;["Revision an der Harnblase, über ein Stoma"]
57.99.40;["Operative Harnblasendehnung, n.n.bez."]
57.99.41;["Operative Harnblasendehnung, offen chirurgisch"]
57.99.42;["Operative Harnblasendehnung, laparoskopisch"]
57.99.44;["Operative Harnblasendehnung, perkutan"]
57.99.45;["OperativeHarnblasendehnung, über ein Stoma"]
57.99.49;["Operative Harnblasendehnung, sonstige"]
58.1;["Urethrale Meatotomie"]
58.2;["Diagnostische Massnahmen an der Urethra"]
58.21;["Perineale Urethroskopie"]
58.22;["Sonstige Urethroskopie"]
58.23;["Biopsie an der Urethra"]
58.24;["Biopsie am Periurethralgewebe"]
58.29;["Sonstige diagnostische Massnahmen an Urethra und Periurethralgewebe"]
58.3;["Exzision oder Destruktion von Läsion oder Gewebe an der Urethra"]
58.31.0;["Detail der Subkategorie 58.31"]
58.39.0;["Detail der Subkategorie 58.39"]
58.39.30;["Urethrektomie als selbstständiger Eingriff bei der Frau, einfach"]
58.4;["Plastische Rekonstruktion an der Urethra"]
58.41;["Naht einer Urethraverletzung"]
58.42;["Verschluss einer Urethrostomie"]
58.43;["Verschluss einer anderen Urethrafistel"]
58.43.0;["Detail der Subkategorie 58.43"]
58.43.11;["Verschluss einer urethrovaginalen Fistel, laparoskopisch"]
58.43.12;["Verschluss einer urethrovaginalen Fistel, vaginal"]
58.43.20;["Verschluss einer urethrokutanen Fistel"]
58.43.30;["Verschluss einer urethrorektalen Fistel"]
58.45;["Plastische Rekonstruktion bei Hypospadie oder Epispadie"]
58.45.0;["Detail der Subkategorie 58.45"]
58.45.10;["Plastische Rekonstruktion bei Hypospadie oder Epispadie, bei der Frau"]
58.46;["Sonstige Rekonstruktion der Urethra"];Konstruktion einer Urethra
58.46.0;["Detail der Subkategorie 58.46"]
58.46.00;["Sonstige Rekonstruktion der Urethra, n.n.bez."]
58.46.10;["Rekonstruktion des distalen Teils der Urethra nach Verletzung"]
58.46.99;["Sonstige Rekonstruktion der Urethra, sonstige"]
58.47;["Urethrale Meatoplastik"]
58.49.0;["Detail der Subkategorie 58.49"]
58.5X;["Lösung einer Urethrastriktur"]
58.5X.0;["Detail der Subkategorie 58.5X"]
58.5X.00;["Lösung einer Urethrastriktur, n.n.bez."]
58.5X.99;["Lösung einer Urethrastriktur, sonstige"]
58.9;["Sonstige Operationen an Urethra und Periurethralgewebe"]
58.92;["Exzision am Periurethralgewebe"]
58.94;["Adjustierbare Harninkontinenztherapie"]
58.99.0;["Detail der Subkategorie 58.99"]
59.0;["Dissektion am Retroperitonealgewebe"]
59.00;["Retroperitoneale Dissektion, n.n.bez."]
59.03;["Laparoskopische Lösung von perirenalen oder periureteralen Adhäsionen"]
59.03.0;["Detail der Subkategorie 59.03"]
59.1;["Inzision am perivesikalen Gewebe"]
59.11;["Sonstige Lösung von perivesikalen Adhäsionen"]
59.2;["Diagnostische Massnahmen am perirenalen und perivesikalen Gewebe"]
59.21;["Biopsie am perirenalen oder perivesikalen Gewebe"]
59.7;["Sonstige plastische Rekonstruktion bei Stressinkontinenz"]
59.8X;["Ureter-Katheterisierung"]
59.8X.0;["Detail der Subkategorie 59.8X"]
59.8X.00;["Ureter-Katheterisierung, n.n.bez."]
59.8X.99;["Ureter-Katheterisierung, sonstige"]
59.9;["Sonstige Operationen an den Harnorganen"]
59.94;["Ersetzen eines Zystostomie-Katheters"]
59.99;["Sonstige Operationen an den Harnorganen"]
60.1;["Diagnostische Massnahmen an Prostata und Vesiculae seminales"]
60.12;["Offene Biopsie an der Prostata"]
60.14;["Offene Biopsie an den Vesiculae seminales"]
60.15;["Biopsie am periprostatischen Gewebe"]
60.19;["Sonstige diagnostische Massnahmen an den Vesiculae seminales"]
60.2;["Transurethrale Prostatektomie"]
60.29.0;["Detail der Subkategorie 60.29"]
60.4;["Retropubische Prostatektomie"]
60.5X;["Radikale Prostatektomie"]
60.5X.0;["Detail der Subkategorie 60.5X"]
60.5X.00;["Radikale Prostatektomie, n.n.bez."]
60.5X.10;["Radikale Prostatektomie, laparoskopisch"]
60.5X.20;["Radikale Prostatektomie, perineal"]
60.5X.30;["Radikale Prostatektomie, retropubisch"]
60.5X.99;["Radikale Prostatektomie, sonstige"]
60.6;["Sonstige Prostatektomie"]
60.61.0;["Detail der Subkategorie 60.61"]
60.7;["Operationen an den Vesiculae seminales"]
60.71;["Perkutane Aspiration an einer Vesicula seminalis"]
60.72;["Inzision an einer Vesicula seminalis"]
60.79;["Sonstige Operationen an den Vesiculae seminales"]
60.8;["Inzision oder Exzision am periprostatischen Gewebe"]
60.9;["Sonstige Operationen an der Prostata"]
60.91;["Perkutane Aspiration an der Prostata"]
60.92;["Injektion in die Prostata"]
60.93;["Plastische Rekonstruktion an der Prostata"]
60.99;["Sonstige Operationen an der Prostata"]
60.99.0;["Detail der Subkategorie 60.99"]
61;["Operationen an Skrotum und Tunica vaginalis testis"]
61.0;["Inzision und Drainage an Skrotum und Tunica vaginalis testis"]
61.0X;["Inzision und Drainage an Skrotum und Tunica vaginalis testis"]
61.0X.0;["Detail der Subkategorie 61.0X"]
61.1;["Diagnostische Massnahmen an Skrotum und Tunica vaginalis testis"]
61.11;["Biopsie an Skrotum oder Tunica vaginalis testis"]
61.11.0;["Detail der Subkategorie 61.11"]
61.3X;["Exzision oder Destruktion von Läsion oder Gewebe am Skrotum"]
61.3X.0;["Detail der Subkategorie 61.3X"]
61.4;["Plastische Rekonstruktion an Skrotum und Tunica vaginalis testis"]
61.9;["Sonstige Operationen an Skrotum und Tunica vaginalis testis"]
62;["Operationen an den Hoden"]
62.0;["Inzision am Hoden"]
62.1;["Diagnostische Massnahmen an den Hoden"]
62.12;["Offene Biopsie am Hoden"]
62.3X;["Einseitige Orchidektomie"]
62.3X.0;["Detail der Subkategorie 62.3X"]
62.3X.00;["Einseitige Orchidektomie, n.n.bez."]
